Id,Latitud,Longitud,Año,Mes,Día,Hora,Minuto,Segundo,Velocidad (km/h),is_microparada
39,-12.049417,-77.071417,2025,9,29,22,40,38,15,0
40,-12.04945,-77.071367,2025,9,29,22,40,40,13,0
41,-12.04955,-77.071333,2025,9,29,22,40,43,13,0
42,-12.052783,-77.071033,2025,9,29,22,41,43,22,0
43,-12.053167,-77.070983,2025,9,29,22,42,11,6,0
44,-12.054767,-77.070783,2025,9,29,22,42,41,21,0
45,-12.054767,-77.070683,2025,9,29,22,42,43,19,0
46,-12.054633,-77.06945,2025,9,29,22,43,43,8,0
47,-12.0546,-77.069267,2025,9,29,22,43,59,4,1
48,-12.054283,-77.066683,2025,9,29,22,44,45,22,0
49,-12.054183,-77.06665,2025,9,29,22,44,47,22,0
50,-12.052683,-77.066833,2025,9,29,22,45,47,10,0
51,-12.052467,-77.0667,2025,9,29,22,46,20,3,1
52,-12.053217,-77.064283,2025,9,29,22,47,20,17,0
53,-12.054167,-77.061783,2025,9,29,22,48,15,19,0
54,-12.05425,-77.061767,2025,9,29,22,48,18,11,0
55,-12.054683,-77.061817,2025,9,29,22,48,32,13,0
56,-12.054717,-77.061783,2025,9,29,22,48,34,9,0
57,-12.054717,-77.061733,2025,9,29,22,48,36,10,0
58,-12.054683,-77.061717,2025,9,29,22,48,38,9,0
59,-12.0539,-77.0615,2025,9,29,22,49,38,5,1
60,-12.053567,-77.061317,2025,9,29,22,49,50,13,0
61,-12.053567,-77.061283,2025,9,29,22,49,51,11,0
62,-12.054067,-77.059983,2025,9,29,22,50,30,14,0
63,-12.054217,-77.0596,2025,9,29,22,50,43,12,0
64,-12.05415,-77.059517,2025,9,29,22,51,1,2,1
65,-12.053917,-77.059383,2025,9,29,22,51,10,12,0
66,-12.053917,-77.0593,2025,9,29,22,51,12,16,0
67,-12.054533,-77.0574,2025,9,29,22,52,12,13,0
68,-12.05455,-77.0573,2025,9,29,22,52,28,2,1
69,-12.054617,-77.05715,2025,9,29,22,53,28,1,1
70,-12.054617,-77.05715,2025,9,29,22,54,28,0,1
71,-12.054717,-77.0571,2025,9,29,22,54,35,6,0
72,-12.054767,-77.057133,2025,9,29,22,54,39,7,0
73,-12.054967,-77.057317,2025,9,29,22,55,39,2,1
74,-12.05505,-77.057383,2025,9,29,22,56,12,1,1
75,-12.055517,-77.057617,2025,9,29,22,56,29,12,0
76,-12.0556,-77.05755,2025,9,29,22,56,31,20,0
77,-12.0556,-77.057467,2025,9,29,22,56,33,14,0
78,-12.055533,-77.057417,2025,9,29,22,56,36,11,0
79,-12.054683,-77.05685,2025,9,29,22,57,36,7,0
80,-12.054583,-77.056767,2025,9,29,22,57,47,5,1
81,-12.0545,-77.0554,2025,9,29,22,58,39,10,0
82,-12.0545,-77.05535,2025,9,29,22,58,40,19,0
83,-12.05425,-77.052367,2025,9,29,22,59,40,20,0
84,-12.054033,-77.04975,2025,9,29,23,0,40,17,0
85,-12.054067,-77.0493,2025,9,29,23,1,25,4,1
86,-12.054567,-77.0492,2025,9,29,23,2,9,5,1
87,-12.054583,-77.0492,2025,9,29,23,2,11,5,1
88,-12.0548,-77.049167,2025,9,29,23,2,58,2,1
89,-12.055017,-77.04915,2025,9,29,23,3,19,4,1
90,-12.056783,-77.049217,2025,9,29,23,4,15,13,0
91,-12.05685,-77.049167,2025,9,29,23,4,18,10,0
92,-12.05685,-77.049117,2025,9,29,23,4,20,10,0
93,-12.056717,-77.047283,2025,9,29,23,4,47,27,0
94,-12.056783,-77.047233,2025,9,29,23,4,49,16,0
95,-12.058383,-77.047117,2025,9,29,23,5,49,11,0
96,-12.05855,-77.047167,2025,9,29,23,6,45,1,1
97,-12.05945,-77.047933,2025,9,29,23,7,27,11,0
98,-12.060867,-77.049083,2025,9,29,23,8,8,18,0
99,-12.060917,-77.0491,2025,9,29,23,8,11,7,0
100,-12.06365,-77.05145,2025,9,29,23,9,11,24,0
101,-12.065333,-77.052933,2025,9,29,23,10,11,15,0
102,-12.065733,-77.053183,2025,9,29,23,10,39,7,0
103,-12.065783,-77.05315,2025,9,29,23,10,41,9,0
104,-12.066683,-77.052017,2025,9,29,23,11,41,10,0
105,-12.06735,-77.051217,2025,9,29,23,12,41,7,0
106,-12.0688,-77.049417,2025,9,29,23,13,41,15,0
107,-12.068867,-77.04935,2025,9,29,23,14,19,1,1
108,-12.069983,-77.047833,2025,9,29,23,14,54,21,0
109,-12.06995,-77.047767,2025,9,29,23,14,56,15,0
110,-12.068017,-77.046217,2025,9,29,23,15,56,16,0
111,-12.0659,-77.044383,2025,9,29,23,16,56,18,0
112,-12.065167,-77.044033,2025,9,29,23,17,13,19,0
113,-12.064533,-77.039933,2025,9,29,23,18,13,27,0
114,-12.064533,-77.039917,2025,9,29,23,19,13,0,1
115,-12.064517,-77.039717,2025,9,29,23,19,22,9,0
116,-12.064633,-77.039433,2025,9,29,23,19,27,24,0
117,-12.064867,-77.03905,2025,9,29,23,19,35,22,0
118,-12.06465,-77.037817,2025,9,29,23,20,35,8,0
119,-12.06455,-77.036967,2025,9,29,23,21,35,6,0
120,-12.064417,-77.036267,2025,9,29,23,21,46,25,0
121,-12.064067,-77.036,2025,9,29,23,21,56,17,0
122,-12.06395,-77.0349,2025,9,29,23,22,20,18,0
123,-12.06395,-77.0348,2025,9,29,23,22,24,10,0
124,-12.063767,-77.033617,2025,9,29,23,23,24,8,0
125,-12.063617,-77.032317,2025,9,29,23,24,18,9,0
126,-12.063683,-77.032233,2025,9,29,23,24,24,7,0
127,-12.064883,-77.03195,2025,9,29,23,24,58,14,0
128,-12.064883,-77.031717,2025,9,29,23,25,5,13,0
129,-12.064717,-77.0308,2025,9,29,23,26,5,6,0
130,-12.064583,-77.029367,2025,9,29,23,27,5,9,0
131,-12.0646,-77.02935,2025,9,29,23,28,5,0,1
132,-12.064517,-77.028883,2025,9,29,23,29,5,3,1
133,-12.064417,-77.028067,2025,9,29,23,30,5,5,1
134,-12.0644,-77.027917,2025,9,29,23,30,13,7,0
135,-12.064167,-77.026183,2025,9,29,23,31,13,11,0
136,-12.064083,-77.025833,2025,9,29,23,31,36,6,0
137,-12.063733,-77.023,2025,9,29,23,32,36,19,0
138,-12.0633,-77.019917,2025,9,29,23,33,36,20,0
139,-12.06315,-77.018533,2025,9,29,23,34,36,9,0
140,-12.063067,-77.017917,2025,9,29,23,35,36,4,1
141,-12.06305,-77.01775,2025,9,29,23,36,5,2,1
142,-12.062767,-77.01555,2025,9,29,23,37,5,15,0
143,-12.062667,-77.015367,2025,9,29,23,37,41,2,1
144,-12.0626,-77.015367,2025,9,29,23,37,46,6,0
145,-12.06075,-77.01585,2025,9,29,23,38,46,13,0
146,-12.0606,-77.0159,2025,9,29,23,39,46,1,1
147,-12.0605,-77.015967,2025,9,29,23,39,47,51,0
148,-12.060167,-77.016067,2025,9,29,23,40,1,10,0
149,-12.060133,-77.016033,2025,9,29,23,40,3,8,0
150,-12.059867,-77.015233,2025,9,29,23,41,3,6,0
151,-12.059333,-77.013783,2025,9,29,23,41,45,14,0
152,-12.059367,-77.013733,2025,9,29,23,41,47,11,0
153,-12.059683,-77.0137,2025,9,29,23,42,47,2,1
154,-12.059783,-77.013633,2025,9,29,23,43,36,1,1
155,-12.06065,-77.013233,2025,9,29,23,44,36,6,0
156,-12.060983,-77.013133,2025,9,29,23,44,47,13,0
157,-12.061017,-77.01315,2025,9,29,23,44,50,4,1
158,-12.0611,-77.013433,2025,9,29,23,45,50,2,1
159,-12.061033,-77.01355,2025,9,29,23,46,50,1,1
160,-12.06115,-77.013883,2025,9,29,23,47,50,2,1
161,-12.06115,-77.013883,2025,9,29,23,48,50,0,1
162,-12.061233,-77.0145,2025,9,29,23,49,50,4,1
163,-12.0613,-77.015017,2025,9,29,23,50,50,3,1
164,-12.0613,-77.0152,2025,9,29,23,51,50,1,1
165,-12.0613,-77.0152,2025,9,29,23,52,50,0,1
166,-12.0613,-77.0152,2025,9,29,23,53,50,0,1
167,-12.0613,-77.0152,2025,9,29,23,54,50,0,1
168,-12.0613,-77.0152,2025,9,29,23,55,50,0,1
169,-12.0613,-77.0152,2025,9,29,23,56,50,0,1
170,-12.061617,-77.017733,2025,9,29,23,57,50,17,0
171,-12.061617,-77.017783,2025,9,29,23,58,4,1,1
172,-12.061867,-77.019867,2025,9,29,23,58,57,15,0
173,-12.061817,-77.0199,2025,9,29,23,58,59,13,0
174,-12.06115,-77.019967,2025,9,29,23,59,12,20,0
175,-12.0607,-77.020033,2025,9,29,23,59,27,12,0
176,-12.060633,-77.02005,2025,9,29,23,59,31,8,0
177,-12.060583,-77.020083,2025,9,29,23,59,36,4,1
178,-12.060583,-77.02015,2025,9,29,23,59,38,12,0
179,-12.060783,-77.021417,2025,9,30,0,0,38,8,0
180,-12.061083,-77.023967,2025,9,30,0,1,38,17,0
181,-12.061383,-77.025917,2025,9,30,0,2,38,13,0
182,-12.061367,-77.026067,2025,9,30,0,3,17,2,1
183,-12.061483,-77.026983,2025,9,30,0,4,17,6,0
184,-12.0615,-77.02705,2025,9,30,0,4,20,7,0
185,-12.061567,-77.027683,2025,9,30,0,5,20,4,1
186,-12.061583,-77.027883,2025,9,30,0,6,20,1,1
187,-12.061683,-77.02865,2025,9,30,0,7,20,5,1
188,-12.061767,-77.029283,2025,9,30,0,8,20,4,1
189,-12.061783,-77.0294,2025,9,30,0,8,57,1,1
190,-12.062133,-77.031683,2025,9,30,0,9,45,19,0
191,-12.062167,-77.031717,2025,9,30,0,9,47,12,0
192,-12.062233,-77.031717,2025,9,30,0,9,49,13,0
193,-12.0634,-77.0316,2025,9,30,0,10,17,17,0
194,-12.06345,-77.03165,2025,9,30,0,10,19,12,0
195,-12.063467,-77.031733,2025,9,30,0,10,21,17,0
196,-12.0636,-77.033483,2025,9,30,0,11,21,11,0
197,-12.063617,-77.03355,2025,9,30,0,12,13,1,1
198,-12.063817,-77.034733,2025,9,30,0,13,13,8,0
199,-12.063833,-77.03505,2025,9,30,0,14,13,2,1
200,-12.063917,-77.035783,2025,9,30,0,15,13,5,1
201,-12.06395,-77.035883,2025,9,30,0,15,52,1,1
202,-12.064117,-77.0371,2025,9,30,0,16,52,8,0
203,-12.064133,-77.03725,2025,9,30,0,17,35,1,1
204,-12.064183,-77.0378,2025,9,30,0,18,35,4,1
205,-12.064233,-77.03795,2025,9,30,0,19,35,1,1
206,-12.064233,-77.03815,2025,9,30,0,20,35,1,1
207,-12.06425,-77.038267,2025,9,30,0,21,21,1,1
208,-12.064317,-77.038533,2025,9,30,0,22,21,2,1
209,-12.064333,-77.0386,2025,9,30,0,22,40,1,1
210,-12.064717,-77.041867,2025,9,30,0,23,40,22,0
211,-12.064783,-77.04225,2025,9,30,0,24,40,3,1
212,-12.064817,-77.04235,2025,9,30,0,24,58,2,1
213,-12.064817,-77.042733,2025,9,30,0,25,58,2,1
214,-12.064867,-77.042883,2025,9,30,0,26,10,6,0
215,-12.06495,-77.043383,2025,9,30,0,27,10,3,1
216,-12.064967,-77.043483,2025,9,30,0,27,36,1,1
217,-12.0651,-77.044117,2025,9,30,0,28,36,4,1
218,-12.0651,-77.04425,2025,9,30,0,29,7,2,1
219,-12.065233,-77.045367,2025,9,30,0,30,7,7,0
220,-12.065233,-77.045367,2025,9,30,0,31,7,0,1
221,-12.065233,-77.045517,2025,9,30,0,31,28,3,1
222,-12.06535,-77.045883,2025,9,30,0,31,39,14,0
223,-12.06615,-77.04655,2025,9,30,0,32,7,15,0
224,-12.06615,-77.046617,2025,9,30,0,32,10,9,0
225,-12.065883,-77.047,2025,9,30,0,33,10,3,1
226,-12.06555,-77.047367,2025,9,30,0,34,10,3,1
227,-12.065483,-77.0475,2025,9,30,0,34,25,4,1
228,-12.063617,-77.049617,2025,9,30,0,35,25,19,0
229,-12.06355,-77.049667,2025,9,30,0,35,39,2,1
230,-12.0635,-77.04965,2025,9,30,0,35,41,11,0
231,-12.06205,-77.048383,2025,9,30,0,36,22,19,0
232,-12.061883,-77.048033,2025,9,30,0,36,32,16,0
233,-12.060917,-77.047483,2025,9,30,0,37,1,15,0
234,-12.0609,-77.047467,2025,9,30,0,37,2,12,0
235,-12.0588,-77.045817,2025,9,30,0,37,37,30,0
236,-12.0566,-77.045967,2025,9,30,0,38,37,15,0
237,-12.056567,-77.0459,2025,9,30,0,38,40,11,0
238,-12.056467,-77.045283,2025,9,30,0,39,40,4,1
239,-12.056383,-77.045117,2025,9,30,0,40,5,3,1
240,-12.0562,-77.045117,2025,9,30,0,40,11,12,0
241,-12.055383,-77.045067,2025,9,30,0,41,11,5,1
242,-12.055133,-77.045033,2025,9,30,0,42,11,2,1
243,-12.055083,-77.04505,2025,9,30,0,42,28,1,1
244,-12.054767,-77.045133,2025,9,30,0,42,39,12,0
245,-12.054733,-77.045233,2025,9,30,0,42,42,14,0
246,-12.054917,-77.047483,2025,9,30,0,43,42,15,0
247,-12.055167,-77.05075,2025,9,30,0,44,42,21,0
248,-12.0554,-77.053133,2025,9,30,0,45,42,16,0
249,-12.055617,-77.056683,2025,9,30,0,46,42,23,0
250,-12.055567,-77.057,2025,9,30,0,47,42,2,1
251,-12.055533,-77.05715,2025,9,30,0,48,42,1,1
252,-12.055217,-77.058483,2025,9,30,0,49,42,9,0
253,-12.054917,-77.059467,2025,9,30,0,50,26,9,0
254,-12.05535,-77.0616,2025,9,30,0,51,8,20,0
255,-12.0553,-77.061683,2025,9,30,0,51,10,17,0
256,-12.055217,-77.061733,2025,9,30,0,51,12,21,0
257,-12.054417,-77.061717,2025,9,30,0,51,23,29,0
258,-12.05415,-77.061667,2025,9,30,0,51,28,21,0
259,-12.054083,-77.061733,2025,9,30,0,51,30,16,0
260,-12.053383,-77.063817,2025,9,30,0,52,30,14,0
261,-12.053317,-77.06395,2025,9,30,0,52,59,2,1
262,-12.052467,-77.066683,2025,9,30,0,53,57,19,0
263,-12.052483,-77.0667,2025,9,30,0,54,57,0,1
264,-12.052567,-77.06685,2025,9,30,0,55,15,4,1
265,-12.052717,-77.066867,2025,9,30,0,55,18,21,0
266,-12.0543,-77.066733,2025,9,30,0,55,45,24,0
267,-12.054333,-77.066783,2025,9,30,0,55,47,14,0
268,-12.054533,-77.068767,2025,9,30,0,56,47,13,0
269,-12.054633,-77.069783,2025,9,30,0,57,47,7,0
270,-12.054717,-77.07075,2025,9,30,0,58,11,16,0
271,-12.05465,-77.070783,2025,9,30,0,58,13,14,0
272,-12.051383,-77.0711,2025,9,30,0,59,13,22,0
273,-12.04925,-77.071417,2025,9,30,0,59,40,32,0
274,-12.049233,-77.071483,2025,9,30,0,59,42,14,0
