Id,Latitud,Longitud,Año,Mes,Día,Hora,Minuto,Segundo,Velocidad (km/h),is_microparada
35,-12.061883,-77.019783,2025,9,29,22,48,9,7,0
36,-12.061883,-77.0198,2025,9,29,22,48,11,3,1
37,-12.06185,-77.019867,2025,9,29,22,48,16,6,0
38,-12.061733,-77.0199,2025,9,29,22,48,20,12,0
39,-12.06065,-77.020083,2025,9,29,22,48,38,25,0
40,-12.0606,-77.020133,2025,9,29,22,48,40,14,0
41,-12.0606,-77.020233,2025,9,29,22,48,53,3,1
42,-12.060817,-77.02215,2025,9,29,22,49,53,13,0
43,-12.06105,-77.023717,2025,9,29,22,50,53,10,0
44,-12.061367,-77.026333,2025,9,29,22,51,53,17,0
45,-12.061617,-77.0283,2025,9,29,22,52,53,13,0
46,-12.061917,-77.0304,2025,9,29,22,53,53,14,0
47,-12.0619,-77.030467,2025,9,29,22,54,53,0,1
48,-12.061933,-77.030633,2025,9,29,22,55,35,2,1
49,-12.06215,-77.032417,2025,9,29,22,56,35,12,0
50,-12.062183,-77.032517,2025,9,29,22,56,39,10,0
51,-12.062217,-77.032533,2025,9,29,22,56,41,8,0
52,-12.06225,-77.032517,2025,9,29,22,56,43,8,0
53,-12.06285,-77.032433,2025,9,29,22,57,43,4,1
54,-12.06285,-77.032433,2025,9,29,22,58,43,0,1
55,-12.0629,-77.032383,2025,9,29,22,59,19,1,1
56,-12.062983,-77.032367,2025,9,29,22,59,22,11,0
57,-12.063017,-77.03235,2025,9,29,22,59,27,4,1
58,-12.0632,-77.032383,2025,9,29,23,0,27,1,1
59,-12.0632,-77.032383,2025,9,29,23,1,27,0,1
60,-12.0632,-77.032383,2025,9,29,23,2,27,0,1
61,-12.0632,-77.032383,2025,9,29,23,3,27,0,1
62,-12.0632,-77.032383,2025,9,29,23,4,27,0,1
63,-12.0632,-77.032383,2025,9,29,23,5,27,0,1
64,-12.0632,-77.032383,2025,9,29,23,6,27,0,1
65,-12.0632,-77.032383,2025,9,29,23,7,28,0,1
66,-12.0632,-77.032383,2025,9,29,23,8,28,0,1
67,-12.063483,-77.0324,2025,9,29,23,9,28,2,1
68,-12.06345,-77.032617,2025,9,29,23,10,28,1,1
69,-12.063483,-77.032833,2025,9,29,23,11,28,1,1
70,-12.063483,-77.032833,2025,9,29,23,12,28,0,1
71,-12.063567,-77.033383,2025,9,29,23,13,28,4,1
72,-12.06355,-77.0334,2025,9,29,23,14,28,0,1
73,-12.0636,-77.033517,2025,9,29,23,14,52,2,1
74,-12.0637,-77.03425,2025,9,29,23,15,51,5,1
75,-12.063717,-77.034317,2025,9,29,23,16,17,1,1
76,-12.0638,-77.035117,2025,9,29,23,17,17,5,1
77,-12.063833,-77.035233,2025,9,29,23,17,58,1,1
78,-12.06395,-77.036017,2025,9,29,23,18,58,5,1
79,-12.063967,-77.036167,2025,9,29,23,19,33,2,1
80,-12.064133,-77.037583,2025,9,29,23,20,33,9,0
81,-12.064167,-77.037867,2025,9,29,23,21,33,2,1
82,-12.064283,-77.0387,2025,9,29,23,22,33,5,1
83,-12.06445,-77.039817,2025,9,29,23,23,33,7,0
84,-12.064433,-77.03985,2025,9,29,23,23,45,1,1
85,-12.064583,-77.0407,2025,9,29,23,24,45,6,0
86,-12.064633,-77.040783,2025,9,29,23,25,6,2,1
87,-12.064667,-77.0414,2025,9,29,23,26,6,4,1
88,-12.064683,-77.041533,2025,9,29,23,26,52,1,1
89,-12.064733,-77.042,2025,9,29,23,27,52,3,1
90,-12.064733,-77.042117,2025,9,29,23,28,32,1,1
91,-12.0648,-77.04235,2025,9,29,23,29,32,2,1
92,-12.0648,-77.04235,2025,9,29,23,30,32,0,1
93,-12.064833,-77.0426,2025,9,29,23,31,19,2,1
94,-12.064883,-77.04285,2025,9,29,23,32,18,2,1
95,-12.064867,-77.042983,2025,9,29,23,33,5,1,1
96,-12.064917,-77.043333,2025,9,29,23,34,5,2,1
97,-12.06505,-77.044217,2025,9,29,23,35,5,6,0
98,-12.065133,-77.044617,2025,9,29,23,36,5,3,1
99,-12.065133,-77.044733,2025,9,29,23,37,0,1,1
100,-12.065183,-77.045217,2025,9,29,23,38,0,3,1
101,-12.065183,-77.045217,2025,9,29,23,39,0,0,1
102,-12.065217,-77.045367,2025,9,29,23,39,11,6,0
103,-12.06535,-77.045867,2025,9,29,23,39,26,14,0
104,-12.0661,-77.04655,2025,9,29,23,39,43,24,0
105,-12.0661,-77.046617,2025,9,29,23,39,45,12,0
106,-12.065533,-77.0474,2025,9,29,23,40,45,6,0
107,-12.064417,-77.048683,2025,9,29,23,41,45,11,0
108,-12.063683,-77.0495,2025,9,29,23,42,45,7,0
109,-12.0636,-77.0496,2025,9,29,23,42,55,5,1
110,-12.06355,-77.049633,2025,9,29,23,42,57,12,0
111,-12.063467,-77.049633,2025,9,29,23,42,59,15,0
112,-12.0621,-77.048433,2025,9,29,23,43,24,29,0
113,-12.062017,-77.048267,2025,9,29,23,43,41,4,1
114,-12.06195,-77.048033,2025,9,29,23,43,46,20,0
115,-12.061833,-77.047967,2025,9,29,23,43,49,18,0
116,-12.061117,-77.0476,2025,9,29,23,44,11,15,0
117,-12.05915,-77.04595,2025,9,29,23,45,11,17,0
118,-12.0587,-77.04575,2025,9,29,23,45,42,6,0
119,-12.056633,-77.045967,2025,9,29,23,46,37,15,0
120,-12.0566,-77.045917,2025,9,29,23,46,39,12,0
121,-12.056467,-77.045133,2025,9,29,23,46,55,19,0
122,-12.056417,-77.045117,2025,9,29,23,46,57,12,0
123,-12.055283,-77.045,2025,9,29,23,47,57,8,0
124,-12.05525,-77.045017,2025,9,29,23,48,20,1,1
125,-12.054883,-77.045067,2025,9,29,23,48,49,5,1
126,-12.05475,-77.04515,2025,9,29,23,48,57,8,0
127,-12.05475,-77.045183,2025,9,29,23,48,59,8,0
128,-12.054833,-77.046783,2025,9,29,23,49,59,10,0
129,-12.054867,-77.04735,2025,9,29,23,50,59,4,1
130,-12.0549,-77.047583,2025,9,29,23,51,10,8,0
131,-12.055167,-77.05055,2025,9,29,23,52,10,19,0
132,-12.055283,-77.052433,2025,9,29,23,53,10,12,0
133,-12.0555,-77.055117,2025,9,29,23,54,10,18,0
134,-12.055583,-77.056817,2025,9,29,23,54,44,20,0
135,-12.055517,-77.057,2025,9,29,23,55,44,1,1
136,-12.055517,-77.057,2025,9,29,23,56,44,0,1
137,-12.05545,-77.057383,2025,9,29,23,57,36,3,1
138,-12.054633,-77.060167,2025,9,29,23,58,36,19,0
139,-12.05355,-77.06305,2025,9,29,23,59,36,20,0
140,-12.053417,-77.063483,2025,9,30,0,0,36,3,1
141,-12.0534,-77.063517,2025,9,30,0,0,46,1,1
142,-12.05295,-77.06485,2025,9,30,0,1,46,9,0
143,-12.052967,-77.064917,2025,9,30,0,1,59,2,1
144,-12.05245,-77.066583,2025,9,30,0,2,59,11,0
145,-12.052483,-77.066767,2025,9,30,0,3,28,3,1
146,-12.052567,-77.06685,2025,9,30,0,3,31,15,0
147,-12.0527,-77.066883,2025,9,30,0,3,34,18,0
148,-12.05425,-77.06675,2025,9,30,0,4,4,21,0
149,-12.054283,-77.0668,2025,9,30,0,4,6,12,0
150,-12.054467,-77.068467,2025,9,30,0,5,6,11,0
151,-12.054467,-77.068617,2025,9,30,0,5,36,2,1
152,-12.054633,-77.0704,2025,9,30,0,6,36,12,0
153,-12.054667,-77.0706,2025,9,30,0,7,11,2,1
154,-12.054633,-77.070733,2025,9,30,0,7,15,13,0
155,-12.054567,-77.07075,2025,9,30,0,7,17,13,0
156,-12.0523,-77.07095,2025,9,30,0,8,17,15,0
157,-12.04965,-77.071283,2025,9,30,0,9,17,18,0
158,-12.049267,-77.071367,2025,9,30,0,9,28,14,0
159,-12.049217,-77.071433,2025,9,30,0,9,32,9,0
160,-12.049367,-77.0734,2025,9,30,0,10,32,13,0
161,-12.049833,-77.07775,2025,9,30,0,11,27,31,0
162,-12.049917,-77.077783,2025,9,30,0,11,30,11,0
163,-12.049933,-77.077767,2025,9,30,0,11,58,0,1
164,-12.050033,-77.07775,2025,9,30,0,12,1,14,0
165,-12.050067,-77.07765,2025,9,30,0,12,4,14,0
166,-12.05,-77.076233,2025,9,30,0,13,4,9,0
167,-12.049583,-77.072033,2025,9,30,0,14,4,28,0
168,-12.049417,-77.0714,2025,9,30,0,14,29,10,0
169,-12.049433,-77.07135,2025,9,30,0,14,46,1,1
170,-12.051133,-77.0712,2025,9,30,0,15,11,27,0
171,-12.053033,-77.071017,2025,9,30,0,16,11,13,0
172,-12.05475,-77.070817,2025,9,30,0,16,44,21,0
173,-12.054767,-77.070767,2025,9,30,0,16,46,13,0
174,-12.054683,-77.069483,2025,9,30,0,17,46,8,0
175,-12.054633,-77.0693,2025,9,30,0,18,16,2,1
176,-12.0544,-77.0668,2025,9,30,0,19,16,16,0
177,-12.0544,-77.066683,2025,9,30,0,20,11,1,1
178,-12.05435,-77.066617,2025,9,30,0,20,13,16,0
179,-12.054267,-77.0666,2025,9,30,0,20,15,17,0
180,-12.052467,-77.066767,2025,9,30,0,21,2,15,0
181,-12.05245,-77.066717,2025,9,30,0,21,4,12,0
182,-12.05305,-77.064833,2025,9,30,0,21,48,18,0
183,-12.053583,-77.06335,2025,9,30,0,22,48,10,0
184,-12.054183,-77.061783,2025,9,30,0,23,9,31,0
185,-12.05425,-77.061767,2025,9,30,0,23,11,15,0
186,-12.054733,-77.061817,2025,9,30,0,23,21,20,0
187,-12.05475,-77.061767,2025,9,30,0,23,23,10,0
188,-12.054733,-77.061717,2025,9,30,0,23,25,11,0
189,-12.054667,-77.061683,2025,9,30,0,23,27,15,0
190,-12.053617,-77.061317,2025,9,30,0,23,43,28,0
191,-12.0536,-77.061283,2025,9,30,0,23,52,2,1
192,-12.053617,-77.061217,2025,9,30,0,23,55,9,0
193,-12.054217,-77.059517,2025,9,30,0,24,53,12,0
194,-12.054183,-77.059467,2025,9,30,0,24,55,13,0
195,-12.053933,-77.059367,2025,9,30,0,25,9,7,0
196,-12.05395,-77.0593,2025,9,30,0,25,11,15,0
197,-12.05465,-77.057133,2025,9,30,0,25,49,24,0
198,-12.054683,-77.057117,2025,9,30,0,25,51,7,0
199,-12.054733,-77.057117,2025,9,30,0,25,53,10,0
200,-12.055317,-77.057567,2025,9,30,0,26,53,5,1
201,-12.055433,-77.057617,2025,9,30,0,27,53,1,1
202,-12.055517,-77.057633,2025,9,30,0,27,56,11,0
203,-12.055583,-77.0576,2025,9,30,0,27,58,13,0
204,-12.0556,-77.057517,2025,9,30,0,28,0,15,0
205,-12.05555,-77.05745,2025,9,30,0,28,2,18,0
206,-12.054633,-77.056683,2025,9,30,0,28,36,14,0
207,-12.054633,-77.056667,2025,9,30,0,28,37,7,0
208,-12.054633,-77.0566,2025,9,30,0,28,40,8,0
209,-12.054567,-77.05625,2025,9,30,0,28,52,12,0
210,-12.05455,-77.05615,2025,9,30,0,28,55,13,0
211,-12.054417,-77.054167,2025,9,30,0,29,55,13,0
212,-12.054417,-77.054,2025,9,30,0,30,14,3,1
213,-12.054417,-77.053967,2025,9,30,0,30,16,8,0
214,-12.054217,-77.05185,2025,9,30,0,31,16,14,0
215,-12.054083,-77.050117,2025,9,30,0,32,16,11,0
216,-12.054067,-77.049683,2025,9,30,0,33,16,3,1
217,-12.05405,-77.049567,2025,9,30,0,33,27,4,1
218,-12.054067,-77.049317,2025,9,30,0,33,45,5,1
219,-12.054317,-77.049317,2025,9,30,0,34,45,2,1
220,-12.054467,-77.049283,2025,9,30,0,35,18,2,1
221,-12.054983,-77.0492,2025,9,30,0,36,18,4,1
222,-12.05595,-77.049317,2025,9,30,0,37,18,7,0
223,-12.056783,-77.049183,2025,9,30,0,37,40,15,0
224,-12.0568,-77.04915,2025,9,30,0,37,42,7,0
225,-12.05675,-77.04725,2025,9,30,0,38,28,16,0
226,-12.056817,-77.047233,2025,9,30,0,38,30,14,0
227,-12.058333,-77.04715,2025,9,30,0,39,30,10,0
228,-12.058417,-77.04715,2025,9,30,0,39,59,1,1
229,-12.0587,-77.0473,2025,9,30,0,40,6,18,0
230,-12.0609,-77.049167,2025,9,30,0,41,6,19,0
231,-12.061083,-77.049283,2025,9,30,0,41,51,2,1
232,-12.062633,-77.050633,2025,9,30,0,42,51,14,0
233,-12.062733,-77.050717,2025,9,30,0,43,30,1,1
234,-12.065633,-77.05315,2025,9,30,0,44,31,25,0
235,-12.065717,-77.053167,2025,9,30,0,44,40,4,1
236,-12.065767,-77.053117,2025,9,30,0,44,42,13,0
237,-12.067033,-77.051583,2025,9,30,0,45,41,13,0
238,-12.067133,-77.0515,2025,9,30,0,46,10,2,1
239,-12.0688,-77.0494,2025,9,30,0,47,10,18,0
240,-12.069167,-77.048883,2025,9,30,0,47,21,23,0
241,-12.06915,-77.048833,2025,9,30,0,47,23,9,0
242,-12.06585,-77.045967,2025,9,30,0,48,23,29,0
243,-12.065733,-77.045917,2025,9,30,0,49,23,1,1
244,-12.065667,-77.045833,2025,9,30,0,50,21,1,1
245,-12.06535,-77.04555,2025,9,30,0,50,37,11,0
246,-12.064783,-77.041317,2025,9,30,0,51,37,28,0
247,-12.064633,-77.039783,2025,9,30,0,52,37,10,0
248,-12.0647,-77.03965,2025,9,30,0,53,17,1,1
249,-12.064717,-77.03795,2025,9,30,0,54,16,11,0
250,-12.06455,-77.036533,2025,9,30,0,55,16,9,0
251,-12.0644,-77.03625,2025,9,30,0,55,39,5,1
252,-12.064117,-77.036033,2025,9,30,0,55,45,24,0
253,-12.06385,-77.03425,2025,9,30,0,56,45,12,0
254,-12.063833,-77.0341,2025,9,30,0,57,1,4,1
255,-12.063683,-77.032283,2025,9,30,0,57,58,13,0
256,-12.063767,-77.03225,2025,9,30,0,58,0,19,0
257,-12.064683,-77.03205,2025,9,30,0,59,0,6,0
258,-12.064883,-77.031933,2025,9,30,0,59,22,4,1
259,-12.064567,-77.02935,2025,9,30,1,0,22,17,0
