Id,Latitud,Longitud,Año,Mes,Día,Hora,Minuto,Segundo,Velocidad (km/h),is_microparada
53,-12.010083,-76.979517,2025,9,29,22,46,22,20,0
54,-12.009833,-76.98005,2025,9,29,22,46,46,10,0
55,-12.009933,-76.9809,2025,9,29,22,47,0,24,0
56,-12.011683,-76.983533,2025,9,29,22,48,0,21,0
57,-12.01325,-76.9859,2025,9,29,22,48,43,26,0
58,-12.015617,-76.988317,2025,9,29,22,49,43,22,0
59,-12.015867,-76.988667,2025,9,29,22,50,5,8,0
60,-12.015933,-76.988667,2025,9,29,22,50,7,12,0
61,-12.015967,-76.9886,2025,9,29,22,50,9,14,0
62,-12.01595,-76.988533,2025,9,29,22,50,11,14,0
63,-12.0159,-76.98845,2025,9,29,22,50,30,2,1
64,-12.015883,-76.988467,2025,9,29,22,53,21,0,1
65,-12.015883,-76.988467,2025,9,29,22,56,31,0,1
66,-12.015883,-76.988467,2025,9,29,22,59,41,0,1
67,-12.015883,-76.988467,2025,9,29,23,0,37,0,1
68,-12.015883,-76.988467,2025,9,29,23,0,41,0,1
69,-12.015883,-76.988467,2025,9,29,23,1,17,0,1
70,-12.015883,-76.988467,2025,9,29,23,3,51,0,1
71,-12.015883,-76.988467,2025,9,29,23,6,42,0,1
72,-12.015883,-76.988467,2025,9,29,23,6,45,0,1
73,-12.015817,-76.988333,2025,9,29,23,7,39,1,1
74,-12.015117,-76.9873,2025,9,29,23,8,40,8,0
75,-12.014167,-76.986283,2025,9,29,23,9,26,12,0
76,-12.013133,-76.985567,2025,9,29,23,10,4,13,0
77,-12.012133,-76.9841,2025,9,29,23,11,4,12,0
78,-12.01135,-76.982383,2025,9,29,23,12,4,12,0
79,-12.010033,-76.980817,2025,9,29,23,13,4,14,0
80,-12.00995,-76.980067,2025,9,29,23,13,16,24,0
81,-12.010183,-76.979533,2025,9,29,23,13,48,7,0
82,-12.0105,-76.979317,2025,9,29,23,13,56,20,0
83,-12.011017,-76.97935,2025,9,29,23,14,11,14,0
84,-12.012067,-76.979733,2025,9,29,23,15,6,8,0
85,-12.013983,-76.981767,2025,9,29,23,16,6,18,0
86,-12.0158,-76.982733,2025,9,29,23,17,6,14,0
87,-12.017183,-76.983483,2025,9,29,23,18,6,10,0
88,-12.017183,-76.983483,2025,9,29,23,19,6,0,1
89,-12.0175,-76.983617,2025,9,29,23,20,5,2,1
90,-12.018917,-76.98435,2025,9,29,23,21,5,11,0
91,-12.020383,-76.9853,2025,9,29,23,22,4,12,0
92,-12.021067,-76.986033,2025,9,29,23,23,4,7,0
93,-12.0212,-76.986117,2025,9,29,23,23,42,2,1
94,-12.021683,-76.9861,2025,9,29,23,24,42,3,1
95,-12.021717,-76.9861,2025,9,29,23,24,50,2,1
96,-12.02195,-76.986117,2025,9,29,23,25,50,2,1
97,-12.022417,-76.986067,2025,9,29,23,26,50,3,1
98,-12.022417,-76.986067,2025,9,29,23,27,50,0,1
99,-12.0227,-76.986083,2025,9,29,23,28,50,2,1
100,-12.022717,-76.9861,2025,9,29,23,29,50,0,1
101,-12.022717,-76.9861,2025,9,29,23,30,50,0,1
102,-12.022867,-76.98615,2025,9,29,23,31,1,5,1
103,-12.023,-76.988483,2025,9,29,23,32,1,15,0
104,-12.022683,-76.99035,2025,9,29,23,33,1,12,0
105,-12.022367,-76.99125,2025,9,29,23,34,1,6,0
106,-12.022367,-76.991383,2025,9,29,23,34,34,2,1
107,-12.022117,-76.992467,2025,9,29,23,35,0,17,0
108,-12.0222,-76.996533,2025,9,29,23,36,0,27,0
109,-12.022783,-76.99835,2025,9,29,23,37,0,12,0
110,-12.022817,-76.999417,2025,9,29,23,37,39,11,0
111,-12.022767,-76.999467,2025,9,29,23,38,39,0,1
112,-12.02275,-76.999667,2025,9,29,23,38,45,14,0
113,-12.022767,-76.999967,2025,9,29,23,39,45,2,1
114,-12.022717,-77.000117,2025,9,29,23,39,52,8,0
115,-12.022667,-77.000433,2025,9,29,23,40,52,2,1
116,-12.022683,-77.000633,2025,9,29,23,41,52,1,1
117,-12.022617,-77.00075,2025,9,29,23,42,24,2,1
118,-12.022533,-77.00075,2025,9,29,23,42,26,17,0
119,-12.020917,-77.00055,2025,9,29,23,42,47,31,0
120,-12.020883,-77.000583,2025,9,29,23,42,49,11,0
121,-12.020767,-77.0014,2025,9,29,23,43,7,18,0
122,-12.020817,-77.00145,2025,9,29,23,43,10,9,0
123,-12.024,-77.001933,2025,9,29,23,44,10,22,0
124,-12.024067,-77.001917,2025,9,29,23,44,22,2,1
125,-12.025083,-77.002,2025,9,29,23,45,22,7,0
126,-12.025183,-77.001967,2025,9,29,23,45,41,2,1
127,-12.02555,-77.001867,2025,9,29,23,46,41,2,1
128,-12.02585,-77.0018,2025,9,29,23,47,18,3,1
129,-12.02665,-77.00155,2025,9,29,23,48,18,6,0
130,-12.026633,-77.001517,2025,9,29,23,49,18,0,1
131,-12.026633,-77.001517,2025,9,29,23,50,18,0,1
132,-12.026933,-77.00145,2025,9,29,23,51,18,2,1
133,-12.026933,-77.00145,2025,9,29,23,52,18,0,1
134,-12.028467,-77.000917,2025,9,29,23,53,18,11,0
135,-12.02985,-77.00005,2025,9,29,23,54,18,11,0
136,-12.030983,-76.9995,2025,9,29,23,55,18,8,0
137,-12.030983,-76.999483,2025,9,29,23,55,28,1,1
138,-12.032683,-76.998783,2025,9,29,23,56,28,12,0
139,-12.032967,-76.9991,2025,9,29,23,57,28,3,1
140,-12.034033,-77.001633,2025,9,29,23,58,28,18,0
141,-12.034717,-77.003267,2025,9,29,23,59,15,15,0
142,-12.034667,-77.003317,2025,9,29,23,59,18,10,0
143,-12.034617,-77.003383,2025,9,29,23,59,22,9,0
144,-12.034617,-77.00345,2025,9,29,23,59,25,9,0
145,-12.035133,-77.004583,2025,9,30,0,0,25,8,0
146,-12.035183,-77.004717,2025,9,30,0,0,34,6,0
147,-12.036,-77.006617,2025,9,30,0,1,34,13,0
148,-12.036383,-77.007017,2025,9,30,0,2,34,4,1
149,-12.036417,-77.006983,2025,9,30,0,2,39,3,1
150,-12.036783,-77.006667,2025,9,30,0,3,38,3,1
151,-12.03705,-77.006417,2025,9,30,0,4,38,2,1
152,-12.03795,-77.00575,2025,9,30,0,5,37,7,0
153,-12.04035,-77.005133,2025,9,30,0,6,37,17,0
154,-12.041633,-77.0048,2025,9,30,0,7,12,15,0
155,-12.04165,-77.004833,2025,9,30,0,7,14,10,0
156,-12.042667,-77.007867,2025,9,30,0,8,15,20,0
157,-12.043483,-77.010467,2025,9,30,0,9,14,18,0
158,-12.0444,-77.012333,2025,9,30,0,10,5,16,0
159,-12.044617,-77.012433,2025,9,30,0,10,9,24,0
160,-12.044883,-77.0124,2025,9,30,0,10,25,7,0
161,-12.04565,-77.012367,2025,9,30,0,10,38,24,0
162,-12.049367,-77.0128,2025,9,30,0,11,38,25,0
163,-12.05085,-77.01295,2025,9,30,0,12,38,10,0
164,-12.052917,-77.01305,2025,9,30,0,13,38,14,0
165,-12.053,-77.0131,2025,9,30,0,13,46,5,1
166,-12.053,-77.013133,2025,9,30,0,14,7,1,1
167,-12.05245,-77.013933,2025,9,30,0,15,7,6,0
168,-12.052383,-77.014,2025,9,30,0,15,10,13,0
169,-12.05185,-77.015067,2025,9,30,0,15,40,16,0
170,-12.051283,-77.017533,2025,9,30,0,16,40,16,0
171,-12.05115,-77.019333,2025,9,30,0,17,35,13,0
172,-12.051217,-77.019367,2025,9,30,0,17,37,13,0
173,-12.053583,-77.019717,2025,9,30,0,18,37,16,0
174,-12.055033,-77.0197,2025,9,30,0,19,37,10,0
175,-12.0561,-77.019633,2025,9,30,0,20,9,13,0
176,-12.056167,-77.0196,2025,9,30,0,20,28,2,1
177,-12.05635,-77.019567,2025,9,30,0,21,28,1,1
178,-12.056533,-77.019533,2025,9,30,0,21,34,13,0
179,-12.057517,-77.01955,2025,9,30,0,22,34,7,0
180,-12.059167,-77.01925,2025,9,30,0,23,13,17,0
181,-12.059183,-77.01915,2025,9,30,0,23,16,14,0
182,-12.058967,-77.0173,2025,9,30,0,24,7,14,0
183,-12.060217,-77.017133,2025,9,30,0,24,35,18,0
184,-12.060217,-77.017083,2025,9,30,0,24,37,9,0
185,-12.059633,-77.0147,2025,9,30,0,25,37,16,0
186,-12.059633,-77.014683,2025,9,30,0,25,40,4,1
187,-12.059333,-77.0138,2025,9,30,0,26,0,18,0
188,-12.059433,-77.013717,2025,9,30,0,26,3,17,0
189,-12.060967,-77.013133,2025,9,30,0,26,31,23,0
190,-12.061017,-77.01315,2025,9,30,0,26,33,10,0
191,-12.06105,-77.013233,2025,9,30,0,26,36,13,0
192,-12.06105,-77.013483,2025,9,30,0,27,36,2,1
193,-12.061067,-77.013683,2025,9,30,0,27,47,7,0
194,-12.06115,-77.014133,2025,9,30,0,28,47,3,1
195,-12.061217,-77.01455,2025,9,30,0,29,47,3,1
196,-12.061217,-77.01455,2025,9,30,0,30,48,0,1
197,-12.06125,-77.014767,2025,9,30,0,31,47,1,1
198,-12.061283,-77.015067,2025,9,30,0,32,47,2,1
199,-12.061317,-77.015067,2025,9,30,0,33,47,0,1
200,-12.061317,-77.015067,2025,9,30,0,34,47,0,1
201,-12.061317,-77.015333,2025,9,30,0,34,56,11,0
202,-12.061333,-77.015367,2025,9,30,0,35,56,0,1
203,-12.061333,-77.015367,2025,9,30,0,36,56,0,1
204,-12.06135,-77.015583,2025,9,30,0,37,4,11,0
205,-12.061583,-77.017367,2025,9,30,0,38,4,12,0
206,-12.061717,-77.01865,2025,9,30,0,39,4,8,0
207,-12.061717,-77.01865,2025,9,30,0,40,4,0,1
208,-12.06175,-77.018817,2025,9,30,0,40,9,14,0
209,-12.061883,-77.019817,2025,9,30,0,41,5,7,0
210,-12.061833,-77.019867,2025,9,30,0,41,8,9,0
211,-12.06085,-77.020033,2025,9,30,0,41,27,21,0
212,-12.06065,-77.020083,2025,9,30,0,41,39,7,0
213,-12.060633,-77.0201,2025,9,30,0,41,41,7,0
214,-12.060633,-77.020233,2025,9,30,0,41,46,10,0
215,-12.0607,-77.02095,2025,9,30,0,42,46,5,1
216,-12.060717,-77.021017,2025,9,30,0,42,51,5,1
217,-12.060717,-77.021033,2025,9,30,0,42,52,9,0
218,-12.06085,-77.022317,2025,9,30,0,43,52,8,0
219,-12.060833,-77.022367,2025,9,30,0,44,2,2,1
220,-12.061083,-77.023767,2025,9,30,0,45,2,9,0
221,-12.061567,-77.027483,2025,9,30,0,46,2,24,0
222,-12.061733,-77.02905,2025,9,30,0,47,2,10,0
223,-12.061767,-77.0291,2025,9,30,0,48,2,0,1
224,-12.061767,-77.0291,2025,9,30,0,49,2,0,1
225,-12.06215,-77.031767,2025,9,30,0,49,52,21,0
226,-12.062217,-77.031767,2025,9,30,0,49,54,11,0
227,-12.063417,-77.03165,2025,9,30,0,50,25,16,0
228,-12.063433,-77.0317,2025,9,30,0,50,27,10,0
229,-12.063583,-77.03325,2025,9,30,0,51,27,10,0
230,-12.063567,-77.033283,2025,9,30,0,52,27,0,1
231,-12.06385,-77.035017,2025,9,30,0,53,27,11,0
232,-12.063967,-77.03585,2025,9,30,0,54,27,6,0
233,-12.063967,-77.035917,2025,9,30,0,55,27,0,1
234,-12.064033,-77.036267,2025,9,30,0,55,34,19,0
235,-12.064183,-77.03755,2025,9,30,0,56,34,8,0
236,-12.0642,-77.037817,2025,9,30,0,57,34,2,1
237,-12.064317,-77.038483,2025,9,30,0,58,34,4,1
238,-12.064667,-77.041133,2025,9,30,0,59,34,17,0
