Id,Latitud,Longitud,Año,Mes,Día,Hora,Minuto,Segundo,Velocidad (km/h),is_microparada
35,-12.064633,-77.0295,2025,9,29,22,33,52,13,0
36,-12.06465,-77.0295,2025,9,29,22,34,52,0,1
37,-12.064617,-77.0294,2025,9,29,22,35,48,1,1
38,-12.064417,-77.0278,2025,9,29,22,36,47,11,0
39,-12.064433,-77.027783,2025,9,29,22,37,47,0,1
40,-12.064367,-77.027617,2025,9,29,22,38,8,4,1
41,-12.064117,-77.026,2025,9,29,22,39,7,11,0
42,-12.063917,-77.02425,2025,9,29,22,40,7,11,0
43,-12.063717,-77.022733,2025,9,29,22,41,7,10,0
44,-12.063383,-77.019983,2025,9,29,22,42,7,18,0
45,-12.0634,-77.019967,2025,9,29,22,42,20,1,1
46,-12.063233,-77.018867,2025,9,29,22,43,20,7,0
47,-12.063233,-77.018783,2025,9,29,22,44,6,1,1
48,-12.062983,-77.017183,2025,9,29,22,45,6,11,0
49,-12.062867,-77.016367,2025,9,29,22,46,6,5,1
50,-12.062917,-77.016217,2025,9,29,22,47,6,1,1
51,-12.062933,-77.01625,2025,9,29,22,48,6,0,1
52,-12.062883,-77.016133,2025,9,29,22,48,11,9,0
53,-12.06285,-77.016033,2025,9,29,22,49,11,1,1
54,-12.06285,-77.016033,2025,9,29,22,50,11,0,1
55,-12.06285,-77.016033,2025,9,29,22,51,11,0,1
56,-12.06285,-77.016033,2025,9,29,22,52,11,0,1
57,-12.0628,-77.015517,2025,9,29,22,52,17,34,0
58,-12.062733,-77.0154,2025,9,29,22,52,24,8,0
59,-12.062667,-77.015383,2025,9,29,22,52,26,13,0
60,-12.061967,-77.015483,2025,9,29,22,52,50,12,0
61,-12.060317,-77.015967,2025,9,29,22,53,50,11,0
62,-12.059333,-77.016383,2025,9,29,22,54,50,7,0
63,-12.058717,-77.0167,2025,9,29,22,55,50,5,1
64,-12.05785,-77.017267,2025,9,29,22,56,50,7,0
65,-12.057717,-77.0173,2025,9,29,22,57,23,2,1
66,-12.056183,-77.017833,2025,9,29,22,58,23,11,0
67,-12.055967,-77.017883,2025,9,29,22,58,56,3,1
68,-12.055933,-77.017833,2025,9,29,22,58,58,10,0
69,-12.055317,-77.01635,2025,9,29,22,59,58,11,0
70,-12.0552,-77.016083,2025,9,29,23,0,9,11,0
71,-12.055117,-77.01605,2025,9,29,23,0,12,12,0
72,-12.0543,-77.01615,2025,9,29,23,1,12,5,1
73,-12.053967,-77.0162,2025,9,29,23,1,35,6,0
74,-12.053917,-77.016167,2025,9,29,23,1,40,5,1
75,-12.0539,-77.016083,2025,9,29,23,1,43,11,0
76,-12.053583,-77.013267,2025,9,29,23,2,43,19,0
77,-12.05355,-77.013083,2025,9,29,23,3,17,2,1
78,-12.0535,-77.01305,2025,9,29,23,3,20,9,0
79,-12.053467,-77.013033,2025,9,29,23,4,20,0,1
80,-12.053467,-77.013033,2025,9,29,23,5,20,0,1
81,-12.053467,-77.013033,2025,9,29,23,6,20,0,1
82,-12.053017,-77.013017,2025,9,29,23,7,6,4,1
83,-12.050733,-77.0129,2025,9,29,23,8,6,15,0
84,-12.049583,-77.012833,2025,9,29,23,9,6,8,0
85,-12.049483,-77.012817,2025,9,29,23,9,29,2,1
86,-12.046433,-77.01245,2025,9,29,23,10,29,21,0
87,-12.0444,-77.01215,2025,9,29,23,11,29,14,0
88,-12.044167,-77.011767,2025,9,29,23,11,38,20,0
89,-12.04375,-77.0106,2025,9,29,23,12,38,8,0
90,-12.043033,-77.008667,2025,9,29,23,13,38,13,0
91,-12.042367,-77.006667,2025,9,29,23,14,38,14,0
92,-12.041933,-77.0053,2025,9,29,23,15,38,9,0
93,-12.041717,-77.004767,2025,9,29,23,16,38,4,1
94,-12.04165,-77.00475,2025,9,29,23,16,59,1,1
95,-12.040967,-77.00495,2025,9,29,23,17,59,5,1
96,-12.038833,-77.005533,2025,9,29,23,18,59,15,0
97,-12.037483,-77.005983,2025,9,29,23,19,37,15,0
98,-12.036433,-77.0069,2025,9,29,23,20,29,11,0
99,-12.0364,-77.006883,2025,9,29,23,20,31,9,0
100,-12.035967,-77.006283,2025,9,29,23,20,59,10,0
101,-12.0352,-77.004383,2025,9,29,23,21,59,13,0
102,-12.034767,-77.00325,2025,9,29,23,22,39,12,0
103,-12.0348,-77.003233,2025,9,29,23,22,41,9,0
104,-12.035367,-77.00295,2025,9,29,23,22,59,14,0
105,-12.03535,-77.00285,2025,9,29,23,23,2,12,0
106,-12.034333,-77.0004,2025,9,29,23,24,2,17,0
107,-12.0336,-76.9986,2025,9,29,23,25,2,13,0
108,-12.033467,-76.998383,2025,9,29,23,26,2,2,1
109,-12.033367,-76.998267,2025,9,29,23,26,9,9,0
110,-12.033283,-76.99825,2025,9,29,23,26,12,11,0
111,-12.032817,-76.998483,2025,9,29,23,26,55,5,1
112,-12.032433,-76.998667,2025,9,29,23,27,55,3,1
113,-12.031533,-76.99905,2025,9,29,23,28,55,7,0
114,-12.031417,-76.999183,2025,9,29,23,29,55,1,1
115,-12.031217,-76.999217,2025,9,29,23,30,15,4,1
116,-12.030583,-76.999483,2025,9,29,23,31,15,5,1
117,-12.030583,-76.9995,2025,9,29,23,32,15,0,1
118,-12.0305,-76.999483,2025,9,29,23,32,54,1,1
119,-12.029617,-76.999733,2025,9,29,23,33,41,8,0
120,-12.02775,-76.99985,2025,9,29,23,34,41,12,0
121,-12.02685,-77.000033,2025,9,29,23,35,41,6,0
122,-12.02665,-77.000067,2025,9,29,23,36,41,1,1
123,-12.0263,-77.000133,2025,9,29,23,37,41,2,1
124,-12.025383,-77.000333,2025,9,29,23,38,33,7,0
125,-12.02535,-77.0003,2025,9,29,23,38,35,10,0
126,-12.025333,-77.00005,2025,9,29,23,38,43,12,0
127,-12.025317,-77.000033,2025,9,29,23,38,44,9,0
128,-12.025083,-76.999133,2025,9,29,23,39,44,6,0
129,-12.025033,-76.998717,2025,9,29,23,40,44,3,1
130,-12.024967,-76.9986,2025,9,29,23,41,11,2,1
131,-12.024667,-76.997217,2025,9,29,23,42,11,9,0
132,-12.024667,-76.9972,2025,9,29,23,42,18,1,1
133,-12.024567,-76.996533,2025,9,29,23,43,18,4,1
134,-12.02445,-76.9943,2025,9,29,23,44,18,15,0
135,-12.024433,-76.9931,2025,9,29,23,45,18,8,0
136,-12.02435,-76.991583,2025,9,29,23,46,18,10,0
137,-12.024267,-76.989183,2025,9,29,23,47,18,16,0
138,-12.023967,-76.9871,2025,9,29,23,48,18,14,0
139,-12.0239,-76.98685,2025,9,29,23,49,19,2,1
140,-12.0239,-76.986717,2025,9,29,23,50,19,1,1
141,-12.0239,-76.986717,2025,9,29,23,51,19,0,1
142,-12.023883,-76.986533,2025,9,29,23,51,35,5,1
143,-12.023883,-76.9865,2025,9,29,23,52,35,0,1
144,-12.023883,-76.9865,2025,9,29,23,53,35,0,1
145,-12.023883,-76.9865,2025,9,29,23,54,35,0,1
146,-12.023867,-76.986267,2025,9,29,23,55,35,2,1
147,-12.023867,-76.986267,2025,9,29,23,56,35,0,1
148,-12.023867,-76.986267,2025,9,29,23,57,35,0,1
149,-12.023867,-76.986267,2025,9,29,23,58,35,0,1
150,-12.023783,-76.9861,2025,9,29,23,59,36,1,1
151,-12.023433,-76.986133,2025,9,30,0,0,35,2,1
152,-12.023183,-76.986083,2025,9,30,0,1,35,2,1
153,-12.023067,-76.986067,2025,9,30,0,2,12,1,1
154,-12.02205,-76.98605,2025,9,30,0,3,12,7,0
155,-12.0211,-76.986033,2025,9,30,0,4,2,8,0
156,-12.0198,-76.984617,2025,9,30,0,5,1,13,0
157,-12.018183,-76.983767,2025,9,30,0,6,1,12,0
158,-12.017067,-76.9832,2025,9,30,0,7,1,8,0
159,-12.01455,-76.981933,2025,9,30,0,8,1,19,0
160,-12.01315,-76.980667,2025,9,30,0,9,1,13,0
161,-12.013133,-76.980633,2025,9,30,0,9,9,2,1
162,-12.01115,-76.979217,2025,9,30,0,10,9,16,0
163,-12.011133,-76.979217,2025,9,30,0,10,15,1,1
164,-12.010367,-76.979267,2025,9,30,0,10,36,15,0
165,-12.009967,-76.979617,2025,9,30,0,11,3,8,0
166,-12.0098,-76.9805,2025,9,30,0,11,30,13,0
167,-12.010067,-76.9812,2025,9,30,0,11,51,14,0
168,-12.0113,-76.982533,2025,9,30,0,12,51,12,0
169,-12.01215,-76.984417,2025,9,30,0,13,51,14,0
170,-12.013633,-76.986183,2025,9,30,0,14,47,16,0
171,-12.01455,-76.986817,2025,9,30,0,15,32,10,0
172,-12.015533,-76.988217,2025,9,30,0,16,32,11,0
173,-12.01565,-76.9882,2025,9,30,0,17,1,2,1
174,-12.015667,-76.98815,2025,9,30,0,17,3,9,0
175,-12.01565,-76.9881,2025,9,30,0,17,5,12,0
176,-12.014283,-76.986333,2025,9,30,0,17,54,18,0
177,-12.012483,-76.984617,2025,9,30,0,18,49,18,0
178,-12.011433,-76.9825,2025,9,30,0,19,49,16,0
179,-12.010583,-76.98145,2025,9,30,0,20,42,10,0
180,-12.010567,-76.981483,2025,9,30,0,22,59,0,1
181,-12.010567,-76.981483,2025,9,30,0,26,9,0,1
182,-12.010567,-76.981483,2025,9,30,0,29,19,0,1
183,-12.010567,-76.981483,2025,9,30,0,32,29,0,1
184,-12.010567,-76.981483,2025,9,30,0,35,40,0,1
185,-12.010567,-76.981483,2025,9,30,0,38,52,0,1
186,-12.010567,-76.981483,2025,9,30,0,42,3,0,1
187,-12.010567,-76.981483,2025,9,30,0,45,13,0,1
188,-12.010567,-76.981483,2025,9,30,0,48,25,0,1
189,-12.010567,-76.981483,2025,9,30,0,51,12,0,1
190,-12.010567,-76.981483,2025,9,30,0,51,15,0,1
191,-12.01045,-76.981383,2025,9,30,0,51,33,4,1
192,-12.01035,-76.981317,2025,9,30,0,51,37,10,0
193,-12.0103,-76.981333,2025,9,30,0,51,39,11,0
194,-12.010283,-76.981383,2025,9,30,0,51,41,10,0
195,-12.010283,-76.981433,2025,9,30,0,51,43,10,0
196,-12.01165,-76.983483,2025,9,30,0,52,43,16,0
197,-12.012217,-76.984483,2025,9,30,0,53,43,8,0
198,-12.0135,-76.986083,2025,9,30,0,54,28,18,0
199,-12.0138,-76.986233,2025,9,30,0,54,40,11,0
200,-12.013833,-76.986217,2025,9,30,0,54,42,8,0
201,-12.014783,-76.9844,2025,9,30,0,55,36,15,0
202,-12.01485,-76.984433,2025,9,30,0,55,40,8,0
203,-12.016417,-76.985233,2025,9,30,0,56,40,12,0
204,-12.016467,-76.985217,2025,9,30,0,56,47,3,1
205,-12.0165,-76.98515,2025,9,30,0,56,51,8,0
206,-12.016683,-76.984917,2025,9,30,0,57,51,2,1
207,-12.016683,-76.984917,2025,9,30,0,58,51,0,1
208,-12.0167,-76.98485,2025,9,30,0,59,44,1,1
209,-12.016983,-76.98425,2025,9,30,1,0,43,4,1
